index;filename;m_timestamp;total_coverage;current_coverage;total_coverage_own_finds
;id_0_7_000756;2019-10-29 14:47:52.467679;0 days 00:30:20.199276;6018;841;309
;id_1_10_001176_cov;2019-10-29 16:29:28.361168;0 days 02:11:56.092765;6018;2374;327
;id_3_11_003022;2019-10-30 07:04:39.876823;0 days 16:47:07.608420;6018;1820;601
;id_0_2_000374;2019-10-29 14:20:47.614615;0 days 00:03:15.346212;6018;2407;83
;id:000938,src:000000,op:flip4,pos:6164;2019-10-29 13:44:34.717858;0.0;6018;2324;0
;id_2_1_001962;2019-10-29 20:27:16.662705;0 days 06:09:44.394302;6018;2196;176
;id_2_7_002057;2019-10-29 22:29:13.553519;0 days 08:11:41.285116;6018;2139;166
;id_2_9_002481_cov;2019-10-30 00:11:18.087626;0 days 09:53:45.819223;6018;1770;474
;id_3_6_002984;2019-10-30 06:45:51.731490;0 days 16:28:19.463087;6018;627;80
;id_3_4_003099;2019-10-30 07:30:27.878154;0 days 17:12:55.609751;6018;1853;585
;id_1_7_001544;2019-10-29 17:20:16.148534;0 days 03:02:43.880131;6018;1802;185
;id:000117,src:000000,op:flip1,pos:426,+cov;2019-10-29 13:44:34.717858;0.0;6018;2327;2
;id:000265,src:000000,op:flip1,pos:1523,+cov;2019-10-29 13:44:34.717858;0.0;6018;2327;2
;id_1_9_001231_cov;2019-10-29 16:34:07.246552;0 days 02:16:34.978149;6018;676;80
;id:000485,src:000000,op:flip1,pos:6335,+cov;2019-10-29 13:44:34.717858;0.0;6018;636;36
;id_0_1_000634;2019-10-29 14:39:16.840424;0 days 00:21:44.572021;6018;2305;47
;id_0_7_000789;2019-10-29 14:47:52.531678;0 days 00:30:20.263275;6018;844;311
;id_3_10_002754;2019-10-30 03:13:42.788028;0 days 12:56:10.519625;6018;2361;329
;id:001406,src:000000,op:havoc,rep:8;2019-10-29 13:44:34.717858;0.0;6018;1047;87
;id_2_4_002015;2019-10-29 21:43:08.815550;0 days 07:25:36.547147;6018;2436;114
;id_0_3_000644;2019-10-29 14:41:23.927255;0 days 00:23:51.658852;6018;2295;125
;id_2_11_002558;2019-10-30 00:34:00.238702;0 days 10:16:27.970299;6018;1783;518
;id_3_11_002870;2019-10-30 05:45:05.866174;0 days 15:27:33.597771;6018;1374;309
;id:001277,src:000000,op:int16,pos:6488,val:be:+255,+cov;2019-10-29 13:44:34.717858;0.0;6021;2358;34
;id_0_7_000853;2019-10-29 14:48:17.067453;0 days 00:30:44.799050;6021;2446;188
;id_0_2_000071;2019-10-29 14:15:39.053437;0.0;6021;2362;37
;id_3_10_002744;2019-10-30 03:07:37.387480;0 days 12:50:05.119077;6021;1738;524
;id_1_2_001555_cov;2019-10-29 17:21:12.096006;0 days 03:03:39.827603;6021;722;63
;id:000545,src:000000,op:flip1,pos:6473;2019-10-29 13:44:34.717858;0.0;6021;746;106
;id:000990,src:000000,op:flip32,pos:6524,+cov;2019-10-29 13:44:34.717858;0.0;6021;1917;16
;id:000776,src:000000,op:flip2,pos:48,+cov;2019-10-29 13:44:34.717858;0.0;6021;593;44
;id_1_8_001539;2019-10-29 17:19:29.360976;0 days 03:01:57.092573;6021;718;95
;id_0_2_000140;2019-10-29 14:16:15.653103;0.0;6021;2401;79
;id_2_10_002103;2019-10-29 22:44:16.237098;0 days 08:26:43.968695;6021;2346;283
;id_2_0_002024;2019-10-29 21:54:43.740968;0 days 07:37:11.472565;6021;2474;150
;id:000744,src:000000,op:flip1,pos:7240;2019-10-29 13:44:34.717858;0.0;6021;2322;7
;id:000993,src:000000,op:flip32,pos:7124,+cov;2019-10-29 13:44:34.717858;0.0;6021;2265;7
;id_0_4_000078;2019-10-29 14:15:40.721422;0.0;6021;579;103
;id_0_3_000652;2019-10-29 14:41:35.815145;0 days 00:24:03.546742;6021;2258;143
;id:000612,src:000000,op:flip1,pos:6597;2019-10-29 13:44:34.717858;0.0;6021;2330;16
;id_1_6_001653_cov;2019-10-29 17:46:06.101936;0 days 03:28:33.833533;6021;1695;441
;id:000218,src:000000,op:flip1,pos:929,+cov;2019-10-29 13:44:34.717858;0.0;6021;2325;0
;id:000806,src:000000,op:flip2,pos:1522;2019-10-29 13:44:34.717858;0.0;6021;2339;14
;id_0_8_000398;2019-10-29 14:21:34.354187;0 days 00:04:02.085784;6021;636;76
;id_2_3_002570;2019-10-30 00:39:19.783674;0 days 10:21:47.515271;6021;1057;90
;id:000402,src:000000,op:flip1,pos:6167,+cov;2019-10-29 13:44:34.717858;0.0;6021;1296;8
;id_2_9_002308;2019-10-29 23:15:30.079387;0 days 08:57:57.810984;6021;1713;497
;id:000217,src:000000,op:flip1,pos:928;2019-10-29 13:44:34.717858;0.0;6021;2341;18
;id_0_7_000181;2019-10-29 14:16:45.728829;0.0;6021;1500;84
;id:000331,src:000000,op:flip1,pos:4708;2019-10-29 13:44:34.717858;0.0;6021;2323;0
;id_2_9_002012;2019-10-29 21:41:51.184285;0 days 07:24:18.915882;6021;2455;232
;id_0_7_000864;2019-10-29 14:48:17.999444;0 days 00:30:45.731041;6021;2442;186
;id_1_9_001903_cov;2019-10-29 19:18:17.005726;0 days 05:00:44.737323;6023;361;58
;id_2_9_002313_cov;2019-10-29 23:15:30.619382;0 days 08:57:58.350979;6023;1745;533
;id_0_2_000572;2019-10-29 14:32:36.244109;0 days 00:15:03.975706;6023;2425;115
;id_1_7_001930;2019-10-29 19:45:22.722410;0 days 05:27:50.454007;6023;2330;180
;id_3_8_002936;2019-10-30 06:09:00.288477;0 days 15:51:28.020074;6023;1889;650
;id:001412,src:000000,op:havoc,rep:32;2019-10-29 13:44:34.717858;0.0;6023;331;31
;id_0_2_001002;2019-10-29 15:15:50.374691;0 days 00:58:18.106288;6023;2441;168
;id_4_11_003357;2019-10-30 10:34:08.310175;0 days 20:16:36.041772;6023;1736;519
;id_0_2_000150;2019-10-29 14:16:25.617012;0.0;6023;2363;93
;id_0_10_000689;2019-10-29 14:46:53.604221;0 days 00:29:21.335818;6023;723;42
;id:000179,src:000000,op:flip1,pos:768,+cov;2019-10-29 13:44:34.721858;0.0;6023;2321;3
;id:000810,src:000000,op:flip2,pos:1682,+cov;2019-10-29 13:44:34.721858;0.0;6023;2331;6
;id:001402,src:000000,op:havoc,rep:8;2019-10-29 13:44:34.721858;0.0;6023;752;68
;id_1_2_001196;2019-10-29 16:31:29.068037;0 days 02:13:56.799634;6023;1510;146
;id:000000,orig:test;2019-10-29 13:44:34.721858;0.0;6023;2325;0
;id:000555,src:000000,op:flip1,pos:6481;2019-10-29 13:44:34.721858;0.0;6023;2329;4
;id_3_11_003006;2019-10-30 07:02:59.733770;0 days 16:45:27.465367;6023;1882;657
;id_1_8_001157;2019-10-29 16:29:24.301206;0 days 02:11:52.032803;6023;1848;194
;id_3_10_003184;2019-10-30 08:18:13.455039;0 days 18:00:41.186636;6023;1838;642
;id_0_2_000305;2019-10-29 14:19:27.487349;0 days 00:01:55.218946;6023;2397;73
;id_2_10_002500;2019-10-30 00:17:45.799940;0 days 10:00:13.531537;6023;2230;234
;id:000185,src:000000,op:flip1,pos:776,+cov;2019-10-29 13:44:34.721858;0.0;6023;1076;46
;id_2_4_002431;2019-10-29 23:34:57.372327;0 days 09:17:25.103924;6023;1749;517
;id_0_9_000873;2019-10-29 14:48:19.243433;0 days 00:30:46.975030;6023;599;36
;id:000509,src:000000,op:flip1,pos:6365;2019-10-29 13:44:34.721858;0.0;6023;2351;29
;id:000283,src:000000,op:flip1,pos:4174,+cov;2019-10-29 13:44:34.721858;0.0;6023;2330;5
;id:001048,src:000000,op:arith8,pos:1414,val:-35,+cov;2019-10-29 13:44:34.721858;0.0;6023;2396;71
;id_0_7_000476;2019-10-29 14:24:54.296353;0 days 00:07:22.027950;6023;767;76
;id_3_003164;2019-10-30 08:06:19.237771;0 days 17:48:46.969368;6024;523;101
;id_3_10_002820;2019-10-30 05:04:32.721335;0 days 14:47:00.452932;6024;1825;208
;id_0_2_000478;2019-10-29 14:24:57.348325;0 days 00:07:25.079922;6024;2400;75
;id:001345,src:000000,op:havoc,rep:128,+cov;2019-10-29 13:44:34.721858;0.0;6024;526;40
;id_1_0_001461;2019-10-29 17:05:43.856751;0 days 02:48:11.588348;6024;2325;186
;id_0_1_000087;2019-10-29 14:15:43.517397;0.0;6024;2355;44
;id_2_4_002105;2019-10-29 22:45:32.392383;0 days 08:28:00.123980;6024;2270;242
;id_3_8_002995;2019-10-30 07:00:39.455095;0 days 16:43:07.186692;6024;1660;438
;id_0_7_000513;2019-10-29 14:27:48.638752;0 days 00:10:16.370349;6024;1457;85
;id_3_4_002761;2019-10-30 03:31:52.273761;0 days 13:14:20.005358;6024;707;91
;id:001155,src:000000,op:arith8,pos:6725,val:+14;2019-10-29 13:44:34.721858;0.0;6024;2343;18
;id_1_10_001679;2019-10-29 17:46:21.109795;0 days 03:28:48.841392;6024;1505;352
;id:000456,src:000000,op:flip1,pos:6308,+cov;2019-10-29 13:44:34.721858;0.0;6024;2159;58
;id_1_6_001270;2019-10-29 16:39:33.919484;0 days 02:22:01.651081;6024;1864;90
;id_0_7_000746;2019-10-29 14:47:52.451679;0 days 00:30:20.183276;6024;840;308
;id_2_10_002721;2019-10-30 02:21:30.333679;0 days 12:03:58.065276;6024;1364;296
;id_1_1_001247;2019-10-29 16:37:01.296918;0 days 02:19:29.028515;6024;616;61
;id_3_10_002810;2019-10-30 04:57:50.417133;0 days 14:40:18.148730;6024;2298;242
;id_0_7_000887;2019-10-29 14:48:37.031269;0 days 00:31:04.762866;6024;2410;188
;id_1_0_001590;2019-10-29 17:27:45.200300;0 days 03:10:12.931897;6024;2447;191
;id_0_2_000311;2019-10-29 14:20:12.730935;0 days 00:02:40.462532;6024;2416;91
;id_0_2_000297;2019-10-29 14:19:22.151398;0 days 00:01:49.882995;6024;2400;79
;id_4_10_003420;2019-10-30 12:41:07.823679;0 days 22:23:35.555276;6024;506;96
;id:001302,src:000000,op:int32,pos:5134,val:+16;2019-10-29 13:44:34.721858;0.0;6024;2349;27
;id_3_3_003158;2019-10-30 08:02:26.179955;0 days 17:44:53.911552;6024;1983;389
;id:000853,src:000000,op:flip2,pos:6521;2019-10-29 13:44:34.721858;0.0;6024;2311;21
;id_2_10_002453;2019-10-29 23:43:21.759531;0 days 09:25:49.491128;6024;2290;210
;id_0_6_000818_cov;2019-10-29 14:48:13.691484;0 days 00:30:41.423081;6024;2041;63
;id_3_10_002813;2019-10-30 04:57:52.217116;0 days 14:40:19.948713;6024;2326;251
;id_1_8_001358_cov;2019-10-29 16:48:27.866482;0 days 02:30:55.598079;6024;2154;101
;id_3_3_003283;2019-10-30 09:01:15.290575;0 days 18:43:43.022172;6024;1713;485
;id_1_0_001181;2019-10-29 16:30:07.532801;0 days 02:12:35.264398;6024;2487;227
;id_2_9_002377;2019-10-29 23:28:00.004308;0 days 09:10:27.735905;6024;1734;509
;id_2_10_002331;2019-10-29 23:21:45.371843;0 days 09:04:13.103440;6024;2319;241
;id_2_10_002153;2019-10-29 22:54:20.907420;0 days 08:36:48.639017;6024;731;229
;id_0_7_000830;2019-10-29 14:48:14.519476;0 days 00:30:42.251073;6024;2384;125
;id_1_10_001898;2019-10-29 19:12:32.688967;0 days 04:55:00.420564;6024;2162;195
;id_2_12_002399;2019-10-29 23:32:01.362010;0 days 09:14:29.093607;6024;1658;467
;id_1_0_001435_cov;2019-10-29 17:05:42.848761;0 days 02:48:10.580358;6024;2451;308
;id:000533,src:000000,op:flip1,pos:6441;2019-10-29 13:44:34.721858;0.0;6024;2304;9
;id_1_7_001573;2019-10-29 17:25:29.321581;0 days 03:07:57.053178;6024;2015;88
;id:001279,src:000000,op:int16,pos:6524,val:+1000;2019-10-29 13:44:34.721858;0.0;6024;2384;83
;id_2_9_002304;2019-10-29 23:15:29.675390;0 days 08:57:57.406987;6024;1700;496
;id_3_11_003276;2019-10-30 08:53:46.942823;0 days 18:36:14.674420;6024;1857;635
;id_1_4_001188;2019-10-29 16:30:33.020562;0 days 02:13:00.752159;6024;2310;195
;id_2_11_002243;2019-10-29 23:09:12.478956;0 days 08:51:40.210553;6024;1630;484
;id:001140,src:000000,op:arith8,pos:6605,val:+20;2019-10-29 13:44:34.721858;0.0;6024;2366;42
;id_2_10_002336;2019-10-29 23:21:47.395824;0 days 09:04:15.127421;6024;2299;221
;id_4_11_003359;2019-10-30 10:34:10.118158;0 days 20:16:37.849755;6024;1770;550
;id_2_12_002400;2019-10-29 23:32:02.186002;0 days 09:14:29.917599;6024;1621;438
;id_3_12_003131;2019-10-30 07:47:07.912662;0 days 17:29:35.644259;6024;1643;462
;id_4_9_003375;2019-10-30 11:27:23.424404;0 days 21:09:51.156001;6024;614;50
;id_3_12_003205_cov;2019-10-30 08:18:14.775027;0 days 18:00:42.506624;6024;1785;604
;id_3_10_002735;2019-10-30 02:36:37.565060;0 days 12:19:05.296657;6024;1075;85
;id:000009,src:000000,op:flip1,pos:16,+cov;2019-10-29 13:44:34.721858;0.0;6024;2163;11
;id:000581,src:000000,op:flip1,pos:6521;2019-10-29 13:44:34.721858;0.0;6024;2251;17
;id:000991,src:000000,op:flip32,pos:6590,+cov;2019-10-29 13:44:34.721858;0.0;6024;2388;92
;id_2_3_002469;2019-10-29 23:55:31.692618;0 days 09:37:59.424215;6024;2150;190
;id:001026,src:000000,op:arith8,pos:457,val:+28,+cov;2019-10-29 13:44:34.721858;0.0;6024;2324;1
;id_0_2_000128;2019-10-29 14:16:07.641176;0.0;6024;2409;88
;id:000480,src:000000,op:flip1,pos:6327,+cov;2019-10-29 13:44:34.721858;0.0;6024;989;8
;id_0_7_000172;2019-10-29 14:16:34.128935;0.0;6024;1837;164
;id:000443,src:000000,op:flip1,pos:6273;2019-10-29 13:44:34.721858;0.0;6024;702;106
;id:000314,src:000000,op:flip1,pos:4620;2019-10-29 13:44:34.721858;0.0;6024;2323;2
;id_1_7_001201_cov;2019-10-29 16:31:30.572022;0 days 02:13:58.303619;6024;1560;146
;id:000042,src:000000,op:flip1,pos:121;2019-10-29 13:44:34.721858;0.0;6024;2326;2
;id_3_9_002903;2019-10-30 06:05:23.370540;0 days 15:47:51.102137;6024;1639;477
;id:000431,src:000000,op:flip1,pos:6244;2019-10-29 13:44:34.721858;0.0;6024;2323;6
;id:000327,src:000000,op:flip1,pos:4672,+cov;2019-10-29 13:44:34.721858;0.0;6024;2321;3
;id_3_12_003125;2019-10-30 07:47:05.480685;0 days 17:29:33.212282;6024;1778;573
;id:000964,src:000000,op:flip4,pos:7200;2019-10-29 13:44:34.721858;0.0;6024;2381;93
;id_3_9_002927;2019-10-30 06:06:00.046191;0 days 15:48:27.777788;6024;1691;502
;id:001393,src:000000,op:havoc,rep:2;2019-10-29 13:44:34.721858;0.0;6024;778;70
;id_3_8_003058;2019-10-30 07:26:15.080554;0 days 17:08:42.812151;6024;1728;550
;id_2_8_002369;2019-10-29 23:26:29.841159;0 days 09:08:57.572756;6024;1777;505
;id_0_7_000599_cov;2019-10-29 14:35:19.610606;0 days 00:17:47.342203;6025;698;124
;id_2_11_002725;2019-10-30 02:21:35.969625;0 days 12:04:03.701222;6025;1422;345
;id_1_001122;2019-10-29 16:28:14.601859;0 days 02:10:42.333456;6025;701;242
;id_0_2_000003;2019-10-29 14:15:28.333535;0.0;6025;2309;48
;id_0_4_000669;2019-10-29 14:46:04.716671;0 days 00:28:32.448268;6025;2409;88
;id_1_7_001937;2019-10-29 19:51:42.446831;0 days 05:34:10.178428;6025;2344;168
;id_2_6_002368;2019-10-29 23:26:27.977176;0 days 09:08:55.708773;6025;1767;501
;id_1_0_001425_cov;2019-10-29 17:05:42.468765;0 days 02:48:10.200362;6025;2454;311
;id:000094,src:000000,op:flip1,pos:375,+cov;2019-10-29 13:44:34.721858;0.0;6025;2325;1
;id_0_2_000574;2019-10-29 14:32:47.956001;0 days 00:15:15.687598;6025;2415;91
;id_1_0_001792;2019-10-29 18:21:43.641791;0 days 04:04:11.373388;6025;2380;158
;id:000652,src:000000,op:flip1,pos:6685;2019-10-29 13:44:34.721858;0.0;6025;2368;44
;id_0_0_000231;2019-10-29 14:17:36.392366;0 days 00:00:04.123963;6025;2328;5
;id_0_3_000449;2019-10-29 14:23:00.881394;0 days 00:05:28.612991;6025;2405;92
;id:000303,src:000000,op:flip1,pos:4446,+cov;2019-10-29 13:44:34.721858;0.0;6025;2325;0
;id_0_7_000734;2019-10-29 14:47:52.443679;0 days 00:30:20.175276;6025;837;305
;id_4_8_003401;2019-10-30 12:25:03.536568;0 days 22:07:31.268165;6025;1734;530
;id_3_12_003212;2019-10-30 08:18:15.179023;0 days 18:00:42.910620;6025;1757;554
;id:001258,src:000000,op:int8,pos:7200,val:+1;2019-10-29 13:44:34.721858;0.0;6025;2351;78
;id:000455,src:000000,op:flip1,pos:6308,+cov;2019-10-29 13:44:34.721858;0.0;6025;2149;48
;id:001391,src:000000,op:havoc,rep:2;2019-10-29 13:44:34.721858;0.0;6025;1062;102
;id_0_7_000855;2019-10-29 14:48:17.371450;0 days 00:30:45.103047;6025;2427;179
;id_0_7_000602_cov;2019-10-29 14:36:25.266002;0 days 00:18:52.997599;6025;764;75
;id_1_10_001866;2019-10-29 18:58:18.948972;0 days 04:40:46.680569;6025;2304;168
;id:001417,src:000000,op:havoc,rep:2;2019-10-29 13:44:34.721858;0.0;6025;2334;9
;id_1_6_001280;2019-10-29 16:40:54.826726;0 days 02:23:22.558323;6025;2060;261
;id:001314,src:000000,op:ext_AO,pos:4001,+cov;2019-10-29 13:44:34.721858;0.0;6025;2327;3
;id:000600,src:000000,op:flip1,pos:6560;2019-10-29 13:44:34.721858;0.0;6025;2330;7
;id_3_9_003079;2019-10-30 07:26:20.504503;0 days 17:08:48.236100;6025;742;236
;id_1_9_001847_cov;2019-10-29 18:44:33.176766;0 days 04:27:00.908363;6025;2048;97
;id_3_4_002775;2019-10-30 04:13:06.330490;0 days 13:55:34.062087;6025;1701;452
;id_2_5_002435;2019-10-29 23:35:07.104234;0 days 09:17:34.835831;6025;1744;509
;id_2_9_002047;2019-10-29 22:20:01.246599;0 days 08:02:28.978196;6026;2309;150
;id:001375,src:000000,op:havoc,rep:4;2019-10-29 13:44:34.721858;0.0;6026;505;90
;id_1_9_001535_cov;2019-10-29 17:18:32.001517;0 days 03:00:59.733114;6026;2173;261
;id:000572,src:000000,op:flip1,pos:6487;2019-10-29 13:44:34.721858;0.0;6026;2401;77
;id_0_10_000517;2019-10-29 14:28:11.110546;0 days 00:10:38.842143;6026;690;44
;id:000767,src:000000,op:flip2,pos:17,+cov;2019-10-29 13:44:34.721858;0.0;6026;1226;46
;id_1_8_001587;2019-10-29 17:26:25.469052;0 days 03:08:53.200649;6026;2253;238
;id_2_9_002346;2019-10-29 23:22:38.271344;0 days 09:05:06.002941;6026;2341;300
;id_1_7_001052;2019-10-29 15:38:56.117468;0 days 01:21:23.849065;6026;691;218
;id_3_8_003102;2019-10-30 07:33:41.304317;0 days 17:16:09.035914;6026;2211;156
;id_1_001706;2019-10-29 17:46:22.929778;0 days 03:28:50.661375;6026;1535;379
;id_3_10_002796;2019-10-30 04:30:58.024378;0 days 14:13:25.755975;6026;2357;288
;id_2_8_002290;2019-10-29 23:15:25.963426;0 days 08:57:53.695023;6026;1724;503
;id_2_6_002202;2019-10-29 23:05:00.869339;0 days 08:47:28.600936;6026;1757;497
;id_0_10_000277;2019-10-29 14:18:31.795859;0 days 00:00:59.527456;6026;646;45
;id_2_1_002655;2019-10-30 01:38:22.090083;0 days 11:20:49.821680;6026;743;145
;id_0_7_000975;2019-10-29 15:07:52.871510;0 days 00:50:20.603107;6026;761;98
;id:000794,src:000000,op:flip2,pos:893;2019-10-29 13:44:34.721858;0.0;6026;2330;5
;id:000508,src:000000,op:flip1,pos:6365;2019-10-29 13:44:34.721858;0.0;6026;2362;37
;id:000260,src:000000,op:flip1,pos:1253;2019-10-29 13:44:34.721858;0.0;6026;2328;3
;id_3_9_003104;2019-10-30 07:39:18.165119;0 days 17:21:45.896716;6026;1768;481
;id_0_2_000266;2019-10-29 14:18:09.356064;0 days 00:00:37.087661;6026;2340;128
;id:001390,src:000000,op:havoc,rep:128,+cov;2019-10-29 13:44:34.721858;0.0;6028;321;25
;id_3_10_003082;2019-10-30 07:26:22.628483;0 days 17:08:50.360080;6028;1021;249
;id:000155,src:000000,op:flip1,pos:646,+cov;2019-10-29 13:44:34.721858;0.0;6028;2330;5
;id_2_2_002486;2019-10-30 00:12:31.938922;0 days 09:54:59.670519;6028;1643;335
;id_1_7_001787;2019-10-29 18:20:09.846674;0 days 04:02:37.578271;6028;2170;244
;id:000536,src:000000,op:flip1,pos:6445;2019-10-29 13:44:34.721858;0.0;6028;2354;33
;id:001276,src:000000,op:int16,pos:6484,val:+1000;2019-10-29 13:44:34.721858;0.0;6028;2348;24
;id_1_5_001880;2019-10-29 19:07:00.420091;0 days 04:49:28.151688;6028;1994;143
;id_1_9_001926;2019-10-29 19:41:02.796860;0 days 05:23:30.528457;6028;1169;45
;id_2_12_002408_cov;2019-10-29 23:32:11.353914;0 days 09:14:39.085511;6028;1631;487
;id_2_10_002151;2019-10-29 22:54:20.867420;0 days 08:36:48.599017;6028;729;227
;id_1_3_001067;2019-10-29 16:03:08.163772;0 days 01:45:35.895369;6028;2383;119
;id_0_12_001042_cov;2019-10-29 15:30:28.982135;0 days 01:12:56.713732;6028;580;172
;id:000926,src:000000,op:flip4,pos:1045,+cov;2019-10-29 13:44:34.721858;0.0;6028;2332;7
;id:000186,src:000000,op:flip1,pos:776,+cov;2019-10-29 13:44:34.721858;0.0;6028;2327;4
;id_0_2_000451;2019-10-29 14:23:05.317353;0 days 00:05:33.048950;6028;2394;69
;id_3_7_002765;2019-10-30 03:46:15.945676;0 days 13:28:43.677273;6028;677;124
;id_3_7_003176;2019-10-30 08:18:07.419096;0 days 18:00:35.150693;6028;1832;626
;id_1_9_001616;2019-10-29 17:35:00.308203;0 days 03:17:28.039800;6028;2147;144
;id:001385,src:000000,op:havoc,rep:2;2019-10-29 13:44:34.721858;0.0;6028;2323;0
;id:001396,src:000000,op:havoc,rep:4;2019-10-29 13:44:34.721858;0.0;6028;575;27
;id:000105,src:000000,op:flip1,pos:417,+cov;2019-10-29 13:44:34.721858;0.0;6028;2328;3
;id:000476,src:000000,op:flip1,pos:6324,+cov;2019-10-29 13:44:34.721858;0.0;6028;2343;45
;id_0_2_000407;2019-10-29 14:21:43.978099;0 days 00:04:11.709696;6028;2403;78
;id_3_7_003329_cov;2019-10-30 10:02:01.156276;0 days 19:44:28.887873;6030;761;97
;id_3_9_002733;2019-10-30 02:34:20.638358;0 days 12:16:48.369955;6030;770;116
;id:000106,src:000000,op:flip1,pos:417,+cov;2019-10-29 13:44:34.721858;0.0;6030;2330;11
;id:001043,src:000000,op:arith8,pos:1077,val:-31,+cov;2019-10-29 13:44:34.721858;0.0;6030;2348;23
;id_0_4_000143;2019-10-29 14:16:22.333042;0.0;6030;741;69
;id_0_2_000923;2019-10-29 14:52:08.773320;0 days 00:34:36.504917;6030;2101;189
;id_2_9_002647;2019-10-30 01:29:48.774949;0 days 11:12:16.506546;6030;2068;222
;id:000017,src:000000,op:flip1,pos:29,+cov;2019-10-29 13:44:34.721858;0.0;6030;374;21
;id:000580,src:000000,op:flip1,pos:6520;2019-10-29 13:44:34.721858;0.0;6030;2336;48
;id_3_10_003193;2019-10-30 08:18:13.935035;0 days 18:00:41.666632;6030;1793;596
;id_2_0_002475;2019-10-30 00:06:11.982547;0 days 09:48:39.714144;6030;694;78
;id_2_12_002407_cov;2019-10-29 23:32:10.265924;0 days 09:14:37.997521;6030;1633;462
;id:001383,src:000000,op:havoc,rep:64,+cov;2019-10-29 13:44:34.721858;0.0;6030;458;94
;id:001045,src:000000,op:arith8,pos:1188,val:-35,+cov;2019-10-29 13:44:34.721858;0.0;6030;2356;31
;id:001135,src:000000,op:arith8,pos:6597,val:+28,+cov;2019-10-29 13:44:34.721858;0.0;6030;2323;5
;id_2_9_002299;2019-10-29 23:15:29.275394;0 days 08:57:57.006991;6030;1726;515
;id:000645,src:000000,op:flip1,pos:6679;2019-10-29 13:44:34.721858;0.0;6030;2356;31
;id:000012,src:000000,op:flip1,pos:28,+cov;2019-10-29 13:44:34.721858;0.0;6030;2309;2
;id:000942,src:000000,op:flip4,pos:6364;2019-10-29 13:44:34.721858;0.0;6030;2356;33
;id_0_7_000854;2019-10-29 14:48:17.167452;0 days 00:30:44.899049;6030;2427;173
;id:000772,src:000000,op:flip2,pos:44;2019-10-29 13:44:34.721858;0.0;6030;2325;0
;id_2_12_002533_cov;2019-10-30 00:29:55.797018;0 days 10:12:23.528615;6031;1802;614
;id_2_8_001977;2019-10-29 21:14:09.988110;0 days 06:56:37.719707;6031;908;201
;id_2_9_002296;2019-10-29 23:15:28.311403;0 days 08:57:56.043000;6031;1707;486
;id_2_9_002218_cov;2019-10-29 23:05:02.693321;0 days 08:47:30.424918;6032;640;221
;id:000635,src:000000,op:flip1,pos:6644,+cov;2019-10-29 13:44:34.721858;0.0;6032;2327;2
;id_2_9_002340;2019-10-29 23:22:35.923366;0 days 09:05:03.654963;6032;2309;268
;id_3_10_002879;2019-10-30 05:53:21.117423;0 days 15:35:48.849020;6032;1783;573
;id_0_8_000568;2019-10-29 14:31:18.468824;0 days 00:13:46.200421;6032;2257;215
;id:000879,src:000000,op:flip2,pos:6845;2019-10-29 13:44:34.721858;0.0;6032;2335;10
;id_0_8_000302;2019-10-29 14:19:25.111371;0 days 00:01:52.842968;6032;639;45
