,filename,m_timestamp,total_coverage,current_coverage,total_coverage_own_finds,running_s
765,id_0_000196_cov,2019-10-30 14:32:13.228039168,3346,519,1972,1277.0
766,id_0_000228_cov,2019-10-30 14:35:11.670352640,3352,455,1978,1455.0
767,id_0_000229_cov,2019-10-30 14:35:17.550297344,3353,535,1979,1461.0
768,id_0_000230_cov,2019-10-30 14:35:17.798294784,3354,498,1980,1461.0
769,id_0_000255_cov,2019-10-30 14:35:53.793955072,3374,633,2000,1497.0
770,id_0_000256_cov,2019-10-30 14:35:53.793955072,3377,608,2003,1497.0
771,id_0_000257,2019-10-30 14:35:53.801955072,3377,603,2003,1497.0
772,id_0_000317,2019-10-30 14:41:50.738590976,3377,596,2003,1854.0
773,id_0_000357_cov,2019-10-30 14:49:04.766507520,3402,511,2028,2288.0
774,id_0_000358_cov,2019-10-30 14:49:04.802507520,3419,612,2045,2288.0
775,id_0_0_000001_cov,2019-10-30 14:28:00.814432768,3420,795,2046,1024.0
776,id_0_0_000012_cov,2019-10-30 14:28:03.646405888,3423,730,2049,1027.0
777,id_0_0_000016_cov,2019-10-30 14:28:09.170353408,3430,1378,2056,1033.0
778,id_0_0_000018,2019-10-30 14:28:12.518321408,3430,534,2056,1036.0
779,id_0_0_000073,2019-10-30 14:29:37.481515008,3430,503,2056,1121.0
780,id_0_0_000079,2019-10-30 14:29:54.781350656,3430,893,2056,1138.0
781,id_0_0_000100,2019-10-30 14:30:03.553267456,3430,785,2056,1147.0
782,id_0_0_000101,2019-10-30 14:30:03.553267456,3430,797,2056,1147.0
783,id_0_0_000105,2019-10-30 14:30:06.433240064,3430,732,2056,1150.0
784,id_0_0_000106,2019-10-30 14:30:06.437240064,3430,745,2056,1150.0
785,id_0_0_000109,2019-10-30 14:30:12.361184000,3430,1556,2056,1156.0
786,id_0_0_000110,2019-10-30 14:30:12.381183744,3430,1614,2056,1156.0
787,id_0_0_000111,2019-10-30 14:30:12.381183744,3430,1622,2056,1156.0
788,id_0_0_000112,2019-10-30 14:30:12.381183744,3430,1609,2056,1156.0
789,id_0_0_000113,2019-10-30 14:30:12.385183744,3430,1618,2056,1156.0
790,id_0_0_000114_cov,2019-10-30 14:30:12.385183744,3433,1653,2059,1156.0
791,id_0_0_000115,2019-10-30 14:30:12.385183744,3433,1555,2059,1156.0
792,id_0_0_000116,2019-10-30 14:30:12.389183744,3436,1581,2062,1156.0
793,id_0_0_000117,2019-10-30 14:30:12.389183744,3440,1559,2066,1156.0
794,id_0_0_000118,2019-10-30 14:30:12.393183744,3443,1563,2069,1156.0
795,id_0_0_000119,2019-10-30 14:30:12.393183744,3443,1555,2069,1156.0
796,id_0_0_000120,2019-10-30 14:30:12.393183744,3448,1576,2074,1156.0
797,id_0_0_000121,2019-10-30 14:30:12.393183744,3451,1571,2077,1156.0
798,id_0_0_000122,2019-10-30 14:30:12.393183744,3451,1560,2077,1156.0
799,id_0_0_000123,2019-10-30 14:30:12.393183744,3457,1571,2083,1156.0
800,id_0_0_000124,2019-10-30 14:30:12.393183744,3459,1573,2085,1156.0
801,id_0_0_000125,2019-10-30 14:30:12.393183744,3460,1571,2086,1156.0
802,id_0_0_000126,2019-10-30 14:30:12.397183744,3462,1555,2088,1156.0
803,id_0_0_000127,2019-10-30 14:30:12.397183744,3462,1569,2088,1156.0
804,id_0_0_000128,2019-10-30 14:30:12.397183744,3462,1555,2088,1156.0
805,id_0_0_000129,2019-10-30 14:30:12.397183744,3462,1578,2088,1156.0
806,id_0_0_000130,2019-10-30 14:30:12.397183744,3465,1574,2091,1156.0
807,id_0_0_000131,2019-10-30 14:30:12.397183744,3465,1577,2091,1156.0
808,id_0_0_000132,2019-10-30 14:30:12.397183744,3466,1559,2092,1156.0
809,id_0_0_000133,2019-10-30 14:30:12.401183488,3466,1574,2092,1156.0
810,id_0_0_000134,2019-10-30 14:30:12.401183488,3467,1560,2093,1156.0
811,id_0_0_000135,2019-10-30 14:30:12.401183488,3470,1557,2096,1156.0
812,id_0_0_000136,2019-10-30 14:30:12.405183488,3471,1558,2097,1156.0
813,id_0_0_000137,2019-10-30 14:30:12.405183488,3471,1569,2097,1156.0
814,id_0_0_000138,2019-10-30 14:30:12.405183488,3471,1569,2097,1156.0
815,id_0_0_000139,2019-10-30 14:30:12.409183488,3471,1566,2097,1156.0
816,id_0_0_000140,2019-10-30 14:30:12.409183488,3471,1571,2097,1156.0
817,id_0_0_000141,2019-10-30 14:30:12.409183488,3471,1569,2097,1156.0
818,id_0_0_000142,2019-10-30 14:30:12.409183488,3471,1566,2097,1156.0
819,id_0_0_000143,2019-10-30 14:30:12.413183488,3471,1553,2097,1156.0
820,id_0_0_000144,2019-10-30 14:30:12.413183488,3471,1566,2097,1156.0
821,id_0_0_000145,2019-10-30 14:30:12.413183488,3471,1574,2097,1156.0
822,id_0_0_000146,2019-10-30 14:30:12.417183488,3471,1561,2097,1156.0
823,id_0_0_000147,2019-10-30 14:30:12.417183488,3473,1572,2099,1156.0
824,id_0_0_000148,2019-10-30 14:30:12.417183488,3473,1572,2099,1156.0
825,id_0_0_000149,2019-10-30 14:30:12.417183488,3473,1572,2099,1156.0
826,id_0_0_000150,2019-10-30 14:30:12.417183488,3473,1557,2099,1156.0
827,id_0_0_000159,2019-10-30 14:30:37.332947200,3473,1545,2099,1181.0
828,id_0_0_000160,2019-10-30 14:30:37.356947200,3473,1601,2099,1181.0
829,id_0_0_000161,2019-10-30 14:30:37.356947200,3473,1600,2099,1181.0
830,id_0_0_000162_cov,2019-10-30 14:30:37.360947200,3474,1625,2100,1181.0
831,id_0_0_000163,2019-10-30 14:30:37.364947200,3474,1548,2100,1181.0
832,id_0_0_000164,2019-10-30 14:30:37.368946944,3474,1554,2100,1181.0
833,id_0_0_000165,2019-10-30 14:30:37.376946944,3474,1507,2100,1181.0
834,id_0_0_000169,2019-10-30 14:30:40.440918016,3474,1624,2100,1184.0
835,id_0_0_000170,2019-10-30 14:30:40.448917760,3474,1591,2100,1184.0
836,id_0_0_000171,2019-10-30 14:30:40.464917760,3474,1576,2100,1184.0
837,id_0_0_000183,2019-10-30 14:31:30.380444672,3474,763,2100,1234.0
838,id_0_0_000189,2019-10-30 14:31:39.040362752,3474,881,2100,1243.0
839,id_0_0_000191,2019-10-30 14:31:58.984174080,3474,750,2100,1262.0
840,id_0_0_000211,2019-10-30 14:33:30.291310592,3474,782,2100,1354.0
841,id_0_0_000212,2019-10-30 14:33:30.291310592,3474,794,2100,1354.0
842,id_0_0_000227,2019-10-30 14:34:40.654645760,3474,574,2100,1424.0
843,id_0_0_000245_cov,2019-10-30 14:35:29.942180096,3475,1443,2101,1473.0
844,id_0_0_000258,2019-10-30 14:36:03.909859584,3475,741,2101,1507.0
845,id_0_0_000259,2019-10-30 14:36:03.909859584,3475,754,2101,1507.0
846,id_0_0_000264,2019-10-30 14:36:18.573721088,3475,762,2101,1522.0
847,id_0_0_000267,2019-10-30 14:36:36.021556736,3475,1577,2101,1539.0
848,id_0_0_000268,2019-10-30 14:36:36.073556224,3475,1574,2101,1540.0
849,id_0_0_000293_cov,2019-10-30 14:39:06.256140288,3476,1390,2102,1690.0
850,id_0_0_000294,2019-10-30 14:39:12.260083456,3476,729,2102,1696.0
851,id_0_0_000295,2019-10-30 14:39:12.260083456,3476,742,2102,1696.0
852,id_0_0_000320,2019-10-30 14:42:26.278256128,3476,1635,2102,1890.0
853,id_0_0_000321,2019-10-30 14:42:26.278256128,3476,1630,2102,1890.0
854,id_0_0_000322,2019-10-30 14:42:26.294256128,3476,1616,2102,1890.0
855,id_0_0_000340_cov,2019-10-30 14:46:08.064169472,3486,1649,2112,2112.0
856,id_0_0_000342,2019-10-30 14:46:22.332035328,3486,1588,2112,2126.0
857,id_0_0_000343,2019-10-30 14:46:22.332035328,3486,1583,2112,2126.0
858,id_0_0_000344,2019-10-30 14:46:22.336035328,3486,1600,2112,2126.0
859,id_0_0_000350,2019-10-30 14:47:24.355451904,3486,1436,2112,2188.0
860,id_0_0_000362,2019-10-30 14:49:20.110363392,3486,740,2112,2304.0
861,id_0_0_000363,2019-10-30 14:49:20.110363392,3486,753,2112,2304.0
862,id_0_0_000377,2019-10-30 14:49:54.494040320,3486,1578,2112,2338.0
863,id_0_0_000383,2019-10-30 14:51:53.888918016,3486,749,2112,2457.0
864,id_0_0_000384,2019-10-30 14:51:53.888918016,3486,762,2112,2457.0
865,id_0_0_000406,2019-10-30 14:55:18.702992896,3486,966,2112,2662.0
866,id_0_0_000428,2019-10-30 14:56:52.974107392,3486,809,2112,2756.0
867,id_0_0_000433,2019-10-30 14:58:15.777329152,3486,795,2112,2839.0
868,id_0_0_000434,2019-10-30 14:58:15.781329152,3486,807,2112,2839.0
869,id_0_0_000447,2019-10-30 15:01:02.995739392,3486,1606,2112,3006.0
870,id_0_0_000485,2019-10-30 15:02:37.302832128,3486,1622,2112,3101.0
871,id_0_0_000492,2019-10-30 15:03:41.966212096,3487,1550,2113,3165.0
872,id_0_0_000493_cov,2019-10-30 15:03:56.502072832,3488,522,2114,3180.0
873,id_0_10_000188,2019-10-30 14:31:34.888402176,3488,893,2114,1238.0
874,id_0_10_000208,2019-10-30 14:32:39.307792384,3488,603,2114,1303.0
875,id_0_10_000333_cov,2019-10-30 14:44:54.780858880,3489,751,2115,2038.0
876,id_0_10_000334_cov,2019-10-30 14:44:54.784858624,3492,754,2118,2038.0
877,id_0_10_000335_cov,2019-10-30 14:44:54.784858624,3496,758,2122,2038.0
878,id_0_11_000011_cov,2019-10-30 14:28:02.562416384,3498,470,2124,1026.0
879,id_0_11_000180_cov,2019-10-30 14:31:08.696650240,3500,469,2126,1212.0
880,id_0_11_000246,2019-10-30 14:35:44.902039040,3500,602,2126,1488.0
881,id_0_11_000337_cov,2019-10-30 14:45:15.448664320,3501,511,2127,2059.0
882,id_0_1_000000_cov,2019-10-30 14:27:58.186457856,3503,471,2129,1022.0
883,id_0_1_000080,2019-10-30 14:29:54.881349888,3503,751,2129,1138.0
884,id_0_1_000107,2019-10-30 14:30:06.537239296,3503,795,2129,1150.0
885,id_0_1_000108,2019-10-30 14:30:06.541239296,3503,780,2129,1150.0
886,id_0_1_000181,2019-10-30 14:31:18.292559360,3503,1633,2129,1222.0
887,id_0_1_000192,2019-10-30 14:31:59.080173312,3503,805,2129,1263.0
888,id_0_1_000207,2019-10-30 14:32:20.471970816,3503,948,2129,1284.0
889,id_0_1_000249_cov,2019-10-30 14:35:51.765974272,3505,605,2131,1495.0
890,id_0_1_000250_cov,2019-10-30 14:35:51.769974272,3505,607,2131,1495.0
891,id_0_1_000260,2019-10-30 14:36:04.005858560,3505,809,2131,1507.0
892,id_0_1_000286_cov,2019-10-30 14:38:43.168357632,3557,787,2183,1667.0
893,id_0_1_000296,2019-10-30 14:39:12.356082688,3557,797,2183,1696.0
894,id_0_1_000302,2019-10-30 14:41:13.034946048,3557,1425,2183,1816.0
895,id_0_1_000312_cov,2019-10-30 14:41:47.994616832,3562,1538,2188,1851.0
896,id_0_1_000313,2019-10-30 14:41:48.018616320,3562,1595,2188,1851.0
897,id_0_1_000323,2019-10-30 14:43:01.633923584,3562,687,2188,1925.0
898,id_0_1_000349,2019-10-30 14:47:15.007539712,3562,878,2188,2178.0
899,id_0_1_000364,2019-10-30 14:49:20.206362368,3562,808,2188,2304.0
900,id_0_1_000385,2019-10-30 14:51:53.980916992,3562,809,2188,2457.0
901,id_0_1_000393,2019-10-30 14:53:57.607755264,3562,754,2188,2581.0
902,id_0_1_000398_cov,2019-10-30 14:54:27.091478016,3564,471,2190,2611.0
903,id_0_1_000446,2019-10-30 15:00:47.639887616,3564,1434,2190,2991.0
904,id_0_1_000450,2019-10-30 15:01:25.087526656,3564,1529,2190,3029.0
905,id_0_1_000451,2019-10-30 15:01:25.111526400,3564,1587,2190,3029.0
906,id_0_1_000452,2019-10-30 15:01:25.111526400,3564,1582,2190,3029.0
907,id_0_1_000453,2019-10-30 15:01:25.115526400,3564,1589,2190,3029.0
908,id_0_1_000454,2019-10-30 15:01:25.119526400,3564,1555,2190,3029.0
909,id_0_1_000455,2019-10-30 15:01:25.119526400,3564,1532,2190,3029.0
910,id_0_1_000456,2019-10-30 15:01:25.119526400,3564,1536,2190,3029.0
911,id_0_1_000457,2019-10-30 15:01:25.119526400,3564,1549,2190,3029.0
912,id_0_1_000458,2019-10-30 15:01:25.119526400,3564,1544,2190,3029.0
913,id_0_1_000459,2019-10-30 15:01:25.119526400,3564,1533,2190,3029.0
914,id_0_1_000460,2019-10-30 15:01:25.123526400,3564,1544,2190,3029.0
915,id_0_1_000461,2019-10-30 15:01:25.123526400,3564,1547,2190,3029.0
916,id_0_1_000462,2019-10-30 15:01:25.123526400,3564,1544,2190,3029.0
917,id_0_1_000463,2019-10-30 15:01:25.123526400,3564,1528,2190,3029.0
918,id_0_1_000464,2019-10-30 15:01:25.123526400,3564,1542,2190,3029.0
919,id_0_1_000465,2019-10-30 15:01:25.123526400,3564,1552,2190,3029.0
920,id_0_1_000466,2019-10-30 15:01:25.127526400,3564,1547,2190,3029.0
921,id_0_1_000467,2019-10-30 15:01:25.127526400,3564,1532,2190,3029.0
922,id_0_1_000468,2019-10-30 15:01:25.127526400,3564,1548,2190,3029.0
923,id_0_1_000469,2019-10-30 15:01:25.127526400,3564,1533,2190,3029.0
924,id_0_1_000470,2019-10-30 15:01:25.127526400,3564,1530,2190,3029.0
925,id_0_1_000471,2019-10-30 15:01:25.135526144,3564,1544,2190,3029.0
926,id_0_1_000472,2019-10-30 15:01:25.135526144,3564,1543,2190,3029.0
927,id_0_1_000473,2019-10-30 15:01:25.139526144,3564,1543,2190,3029.0
928,id_0_1_000474,2019-10-30 15:01:25.143526144,3564,1534,2190,3029.0
929,id_0_1_000475,2019-10-30 15:01:25.143526144,3564,1546,2190,3029.0
930,id_0_1_000476,2019-10-30 15:01:25.143526144,3564,1546,2190,3029.0
931,id_0_1_000477,2019-10-30 15:01:25.143526144,3564,1530,2190,3029.0
932,id_0_2_000044,2019-10-30 14:28:21.494236160,3564,821,2190,1045.0
933,id_0_2_000045,2019-10-30 14:28:27.558178560,3564,1534,2190,1051.0
934,id_0_2_000056_cov,2019-10-30 14:28:59.609874176,3565,781,2191,1083.0
935,id_0_2_000066,2019-10-30 14:29:20.425676544,3565,807,2191,1104.0
936,id_0_2_000067,2019-10-30 14:29:20.429676544,3565,805,2191,1104.0
937,id_0_2_000068,2019-10-30 14:29:20.429676544,3565,805,2191,1104.0
938,id_0_2_000081,2019-10-30 14:29:55.009348608,3565,1612,2191,1138.0
939,id_0_2_000082_cov,2019-10-30 14:29:55.017348608,3565,1566,2191,1138.0
940,id_0_2_000083_cov,2019-10-30 14:29:55.017348608,3565,1545,2191,1138.0
941,id_0_2_000084_cov,2019-10-30 14:29:55.017348608,3565,1548,2191,1138.0
942,id_0_2_000085_cov,2019-10-30 14:29:55.017348608,3565,1561,2191,1138.0
943,id_0_2_000086_cov,2019-10-30 14:29:55.017348608,3565,1557,2191,1138.0
944,id_0_2_000087_cov,2019-10-30 14:29:55.021348352,3565,1555,2191,1138.0
945,id_0_2_000088_cov,2019-10-30 14:29:55.021348352,3565,1558,2191,1138.0
946,id_0_2_000089_cov,2019-10-30 14:29:55.021348352,3565,1556,2191,1138.0
947,id_0_2_000090_cov,2019-10-30 14:29:55.021348352,3565,1540,2191,1138.0
948,id_0_2_000091_cov,2019-10-30 14:29:55.025348352,3565,1559,2191,1138.0
949,id_0_2_000092_cov,2019-10-30 14:29:55.025348352,3565,1544,2191,1138.0
950,id_0_2_000093_cov,2019-10-30 14:29:55.025348352,3565,1545,2191,1138.0
951,id_0_2_000094_cov,2019-10-30 14:29:55.029348352,3565,1545,2191,1138.0
952,id_0_2_000095_cov,2019-10-30 14:29:55.029348352,3565,1543,2191,1138.0
953,id_0_2_000096_cov,2019-10-30 14:29:55.041348096,3565,1557,2191,1139.0
954,id_0_2_000097_cov,2019-10-30 14:29:55.113347584,3566,826,2192,1139.0
955,id_0_2_000098,2019-10-30 14:29:55.121347328,3566,710,2192,1139.0
956,id_0_2_000102,2019-10-30 14:30:03.749265664,3566,888,2192,1147.0
957,id_0_2_000103,2019-10-30 14:30:03.761265408,3566,689,2192,1147.0
958,id_0_2_000152,2019-10-30 14:30:18.773123328,3566,1584,2192,1162.0
959,id_0_2_000155,2019-10-30 14:30:25.161062656,3566,892,2192,1169.0
960,id_0_2_000194,2019-10-30 14:32:02.100144640,3566,935,2192,1266.0
961,id_0_2_000213,2019-10-30 14:33:30.491308544,3566,809,2192,1354.0
962,id_0_2_000214,2019-10-30 14:33:30.499308544,3566,686,2192,1354.0
963,id_0_2_000251_cov,2019-10-30 14:35:51.905972992,3568,597,2194,1495.0
964,id_0_2_000265,2019-10-30 14:36:27.853633536,3569,824,2195,1531.0
965,id_0_2_000266,2019-10-30 14:36:27.853633536,3569,870,2195,1531.0
966,id_0_2_000297,2019-10-30 14:39:12.456081664,3569,812,2195,1696.0
967,id_0_2_000345,2019-10-30 14:46:34.695919104,3569,885,2195,2138.0
968,id_0_2_000353,2019-10-30 14:47:49.739213312,3569,695,2195,2213.0
969,id_0_2_000360,2019-10-30 14:49:11.446445056,3569,803,2195,2295.0
970,id_0_2_000361,2019-10-30 14:49:11.450445056,3569,801,2195,2295.0
971,id_0_2_000378,2019-10-30 14:50:18.121818112,3569,1391,2195,2362.0
972,id_0_2_000381,2019-10-30 14:51:36.033085696,3569,1340,2195,2439.0
973,id_0_2_000394,2019-10-30 14:53:57.827752960,3569,822,2195,2581.0
974,id_0_2_000395,2019-10-30 14:54:03.971695104,3569,816,2195,2587.0
975,id_0_2_000429,2019-10-30 14:56:53.178105344,3569,706,2195,2757.0
976,id_0_2_000435,2019-10-30 14:58:15.973327360,3569,822,2195,2839.0
977,id_0_2_000436,2019-10-30 14:58:15.985327360,3569,707,2195,2839.0
978,id_0_2_000486,2019-10-30 15:02:58.198631424,3569,681,2195,3122.0
979,id_0_3_000017,2019-10-30 14:28:09.914346496,3569,1388,2195,1033.0
980,id_0_3_000054,2019-10-30 14:28:56.689902080,3569,811,2195,1080.0
981,id_0_3_000055,2019-10-30 14:28:56.693902080,3569,807,2195,1080.0
982,id_0_3_000166,2019-10-30 14:30:37.956941312,3569,941,2195,1181.0
983,id_0_3_000172_cov,2019-10-30 14:30:46.876856832,3574,1027,2200,1190.0
984,id_0_3_000177_cov,2019-10-30 14:31:04.380690944,3576,1393,2202,1208.0
985,id_0_3_000216_cov,2019-10-30 14:33:36.295253760,3580,1400,2206,1360.0
986,id_0_3_000217_cov,2019-10-30 14:33:36.431252480,3581,1426,2207,1360.0
987,id_0_3_000226,2019-10-30 14:34:35.334695936,3581,787,2207,1419.0
988,id_0_3_000252_cov,2019-10-30 14:35:51.961972480,3583,610,2209,1495.0
989,id_0_3_000282,2019-10-30 14:38:37.444411648,3583,1333,2209,1661.0
990,id_0_3_000283,2019-10-30 14:38:37.444411648,3583,1323,2209,1661.0
991,id_0_3_000284,2019-10-30 14:38:37.448411648,3583,1329,2209,1661.0
992,id_0_3_000285,2019-10-30 14:38:37.448411648,3583,1350,2209,1661.0
993,id_0_3_000303,2019-10-30 14:41:13.482941696,3583,1348,2209,1817.0
994,id_0_3_000326_cov,2019-10-30 14:44:11.181268992,3584,1363,2210,1995.0
995,id_0_3_000352,2019-10-30 14:47:43.935267584,3584,795,2210,2207.0
996,id_0_3_000354_cov,2019-10-30 14:48:12.830995968,3586,519,2212,2236.0
997,id_0_3_000413_cov,2019-10-30 14:55:21.982962176,3587,1644,2213,2665.0
998,id_0_3_000414,2019-10-30 14:55:21.982962176,3587,1660,2213,2665.0
999,id_0_3_000415,2019-10-30 14:55:21.982962176,3587,1652,2213,2665.0
1000,id_0_3_000416,2019-10-30 14:55:21.994961920,3588,1612,2214,2665.0
1001,id_0_3_000417,2019-10-30 14:55:21.994961920,3589,1634,2215,2665.0
1002,id_0_3_000441,2019-10-30 14:59:49.260450816,3589,965,2215,2933.0
1003,id_0_3_000445,2019-10-30 15:00:38.899971840,3589,1349,2215,2982.0
1004,id_0_4_000019_cov,2019-10-30 14:28:13.350313728,3589,1400,2215,1037.0
1005,id_0_4_000057,2019-10-30 14:29:05.945814016,3589,1324,2215,1089.0
1006,id_0_4_000104,2019-10-30 14:30:04.157261824,3589,806,2215,1148.0
1007,id_0_4_000151_cov,2019-10-30 14:30:13.213176064,3589,1007,2215,1157.0
1008,id_0_4_000156,2019-10-30 14:30:31.964998144,3589,1366,2215,1175.0
1009,id_0_4_000167,2019-10-30 14:30:38.160939520,3589,825,2215,1182.0
1010,id_0_4_000168,2019-10-30 14:30:38.168939264,3589,802,2215,1182.0
1011,id_0_4_000174,2019-10-30 14:30:52.536803328,3589,1371,2215,1196.0
1012,id_0_4_000182,2019-10-30 14:31:19.008552448,3589,1411,2215,1222.0
1013,id_0_4_000220_cov,2019-10-30 14:34:05.658976256,3593,1040,2219,1389.0
1014,id_0_4_000224,2019-10-30 14:34:23.578806784,3593,1646,2219,1407.0
1015,id_0_4_000253_cov,2019-10-30 14:35:52.093971200,3593,606,2219,1496.0
1016,id_0_4_000261,2019-10-30 14:36:04.413854720,3593,813,2219,1508.0
1017,id_0_4_000287,2019-10-30 14:38:55.264243712,3593,969,2219,1679.0
1018,id_0_4_000288,2019-10-30 14:38:55.264243712,3593,1357,2219,1679.0
1019,id_0_4_000289,2019-10-30 14:38:55.264243712,3593,969,2219,1679.0
1020,id_0_4_000290,2019-10-30 14:38:55.268243712,3593,1359,2219,1679.0
1021,id_0_4_000291,2019-10-30 14:38:55.268243712,3593,721,2219,1679.0
1022,id_0_4_000298,2019-10-30 14:39:18.952020480,3593,917,2219,1702.0
1023,id_0_4_000300,2019-10-30 14:40:29.775353088,3593,832,2219,1773.0
1024,id_0_4_000325,2019-10-30 14:43:59.613377792,3593,1374,2219,1983.0
1025,id_0_4_000327,2019-10-30 14:44:29.965092096,3593,1590,2219,2013.0
1026,id_0_4_000338,2019-10-30 14:45:30.796519936,3593,845,2219,2074.0
1027,id_0_4_000348_cov,2019-10-30 14:47:12.339564800,3593,510,2219,2176.0
1028,id_0_4_000351,2019-10-30 14:47:25.575440384,3593,1379,2219,2189.0
1029,id_0_4_000386,2019-10-30 14:51:54.380913152,3593,814,2219,2458.0
1030,id_0_4_000427_cov,2019-10-30 14:56:50.630129408,3594,1494,2220,2754.0
1031,id_0_4_000430,2019-10-30 14:57:22.401830656,3594,1323,2220,2786.0
1032,id_0_4_000431,2019-10-30 14:57:22.429830400,3594,1304,2220,2786.0
1033,id_0_4_000432,2019-10-30 14:57:25.381802752,3594,729,2220,2789.0
1034,id_0_5_000046,2019-10-30 14:28:28.270171904,3594,1508,2220,1052.0
1035,id_0_5_000047,2019-10-30 14:28:28.274171904,3594,1508,2220,1052.0
1036,id_0_5_000048,2019-10-30 14:28:28.342171136,3594,1510,2220,1052.0
1037,id_0_5_000099,2019-10-30 14:29:55.549343232,3594,1518,2220,1139.0
1038,id_0_5_000153,2019-10-30 14:30:19.373117440,3594,1568,2220,1163.0
1039,id_0_5_000154,2019-10-30 14:30:19.417117184,3594,1560,2220,1163.0
1040,id_0_5_000210,2019-10-30 14:33:25.463355904,3594,1359,2220,1349.0
1041,id_0_5_000215,2019-10-30 14:33:33.719278080,3594,1001,2220,1357.0
1042,id_0_5_000218,2019-10-30 14:33:36.623250432,3594,1033,2220,1360.0
1043,id_0_5_000219,2019-10-30 14:33:56.663061248,3594,1572,2220,1380.0
1044,id_0_5_000277,2019-10-30 14:38:08.980679936,3594,812,2220,1632.0
1045,id_0_5_000314,2019-10-30 14:41:48.722609664,3594,1553,2220,1852.0
1046,id_0_5_000315,2019-10-30 14:41:48.754609664,3594,1372,2220,1852.0
1047,id_0_5_000328_cov,2019-10-30 14:44:33.457059328,3596,1588,2222,2017.0
1048,id_0_5_000329_cov,2019-10-30 14:44:33.465059328,3601,1506,2227,2017.0
1049,id_0_5_000330_cov,2019-10-30 14:44:33.469059328,3605,1566,2231,2017.0
1050,id_0_5_000331_cov,2019-10-30 14:44:33.473059072,3608,1575,2234,2017.0
1051,id_0_5_000332_cov,2019-10-30 14:44:33.477059072,3610,1568,2236,2017.0
1052,id_0_5_000392,2019-10-30 14:53:46.699857664,3610,735,2236,2570.0
1053,id_0_5_000396,2019-10-30 14:54:04.387691520,3610,815,2236,2588.0
1054,id_0_5_000397,2019-10-30 14:54:21.627529472,3610,1561,2236,2605.0
1055,id_0_5_000399,2019-10-30 14:54:30.483446016,3610,1717,2236,2614.0
1056,id_0_5_000478,2019-10-30 15:01:25.879518976,3610,1629,2236,3029.0
1057,id_0_5_000479,2019-10-30 15:01:25.907518720,3610,1368,2236,3029.0
1058,id_0_5_000480,2019-10-30 15:01:25.923518720,3610,1632,2236,3029.0
1059,id_0_6_000002_cov,2019-10-30 14:28:01.710424320,3617,500,2243,1025.0
1060,id_0_6_000176,2019-10-30 14:31:01.752715776,3617,1610,2243,1205.0
1061,id_0_6_000197,2019-10-30 14:32:18.067993344,3617,1589,2243,1282.0
1062,id_0_6_000198,2019-10-30 14:32:18.087993344,3617,1625,2243,1282.0
1063,id_0_6_000199,2019-10-30 14:32:18.091993344,3617,1645,2243,1282.0
1064,id_0_6_000200,2019-10-30 14:32:18.091993344,3617,1643,2243,1282.0
1065,id_0_6_000201,2019-10-30 14:32:18.095993344,3617,1602,2243,1282.0
